:ID,name,type,:LABEL,citation_count:long,reference_count:long,year:long,repo_stargazers_count:long,repo_forks_count:long,repo_open_issues_count:long,repo_updated_at,repo_created_at,title
Paper:2012.13392,Paper:2012.13392,Paper,Paper,935,362,2020,,,,,,Deep Learning-Based Human Pose Estimation: A Survey
Paper:2012.13522,Paper:2012.13522,Paper,Paper,56,84,2020,,,,,,Generative VoxelNet: Learning Energy-Based Models for 3D Shape Synthesis and Analysis
Paper:2012.15170,Paper:2012.15170,Paper,Paper,2,63,2020,,,,,,A Versatile Keyframe-Based Structureless Filter for Visual Inertial Odometry
Paper:2012.15175,Paper:2012.15175,Paper,Paper,191,38,2020,,,,,,Rethinking the Heatmap Regression for Bottom-up Human Pose Estimation
Paper:2101.01602,Paper:2101.01602,Paper,Paper,103,27,2020,,,,,,STaR: Self-supervised Tracking and Reconstruction of Rigid Objects in Motion with Neural Rendering
Paper:2101.02143,Paper:2101.02143,Paper,Paper,29,58,2020,,,,,,Transformer Guided Geometry Model for Flow-Based Unsupervised Visual Odometry
Paper:2101.05204,Paper:2101.05204,Paper,Paper,,,2020,,,,,,Neural Volume Rendering: NeRF And Beyond
Paper:2103.13744,Paper:2103.13744,Paper,Paper,,,2021,,,,,,KiloNeRF: Speeding up Neural Radiance Fields with Thousands of Tiny MLPs
Paper:2103.14910,Paper:2103.14910,Paper,Paper,,,2021,,,,,,MINE: Towards Continuous Depth MPI with NeRF for Novel View Synthesis
Paper:2103.15606,Paper:2103.15606,Paper,Paper,,,2021,,,,,,GNeRF: GAN-based Neural Radiance Field without Posed Camera
Paper:2104.04532,Paper:2104.04532,Paper,Paper,,,2021,,,,,,Neural RGB-D Surface Reconstruction
Paper:2104.14786,Paper:2104.14786,Paper,Paper,,,2021,,,,,,Editable Free-viewpoint Video Using a Layered Neural Representation
Paper:2106.01970,Paper:2106.01970,Paper,Paper,,,2021,,,,,,NeRFactor: Neural Factorization of Shape and Reflectance Under an Unknown Illumination
Paper:2106.05264,Paper:2106.05264,Paper,Paper,,,2021,,,,,,NeRF in detail: Learning to sample for view synthesis
Paper:2106.10859,Paper:2106.10859,Paper,Paper,,,2021,,,,,,Moving in a 360 World: Synthesizing Panoramic Parallaxes from a Single Panorama
Paper:2106.13228,Paper:2106.13228,Paper,Paper,,,2021,,,,,,HyperNeRF: A Higher-Dimensional Representation for Topologically Varying Neural Radiance Fields
Paper:2107.02791,Paper:2107.02791,Paper,Paper,,,2021,,,,,,Depth-supervised NeRF: Fewer Views and Faster Training for Free
Paper:2108.05577,Paper:2108.05577,Paper,Paper,,,2021,,,,,,iButter: Neural Interactive Bullet Time Generator for Human Free-viewpoint Rendering
Paper:2109.00033,Paper:2109.00033,Paper,Paper,,,2021,,,,,,DensePose 3D: Lifting Canonical Surface Maps of Articulated Objects to the Third Dimension
Paper:2109.00512,Paper:2109.00512,Paper,Paper,,,2021,,,,,,Common Objects in 3D: Large-Scale Learning and Evaluation of Real-life 3D Category Reconstruction
Paper:2109.01129,Paper:2109.01129,Paper,Paper,289,65,2021,,,,,,NerfingMVS: Guided Optimization of Neural Radiance Fields for Indoor Multi-view Stereo
Paper:2109.01750,Paper:2109.01750,Paper,Paper,,,2021,,,,,,CodeNeRF: Disentangled Neural Radiance Fields for Object Categories
Paper:2109.01847,Paper:2109.01847,Paper,Paper,308,37,2021,,,,,,Learning Object-Compositional Neural Radiance Field for Editable Scene Rendering
Paper:2109.02123,Paper:2109.02123,Paper,Paper,99,40,2021,,,,,,Stochastic Neural Radiance Fields: Quantifying Uncertainty in Implicit 3D Representations
Paper:2109.05885,Paper:2109.05885,Paper,Paper,71,49,2021,,,,,,Graph-Based 3D Multi-Person Pose Estimation Using Multi-View Images
Paper:2109.06120,Paper:2109.06120,Paper,Paper,22,74,2021,,,,,,LiDAR Odometry Methodologies for Autonomous Driving: A Survey
Paper:2109.07082,Paper:2109.07082,Paper,Paper,159,35,2021,,,,,,Efficient and Probabilistic Adaptive Voxel Mapping for Accurate Online LiDAR Odometry
Paper:2109.07991,Paper:2109.07991,Paper,Paper,,,2021,,,,,,"ObjectFolder: A Dataset of Objects with Implicit Visual, Auditory, and Tactile Representations"
Paper:2109.08263,Paper:2109.08263,Paper,Paper,16,29,2021,,,,,,Neural Network Based Lidar Gesture Recognition for Realtime Robot Teleoperation
Paper:2109.09704,Paper:2109.09704,Paper,Paper,22,45,2021,,,,,,BabelCalib: A Universal Approach to Calibrating Central Cameras
Paper:2109.09913,Paper:2109.09913,Paper,Paper,105,60,2021,,,,,,Physics-based Human Motion Estimation and Synthesis from Videos
Paper:2109.11349,Paper:2109.11349,Paper,Paper,0,21,2021,,,,,,PRANet: Point Cloud Registration with an Artificial Agent
Paper:2109.11373,Paper:2109.11373,Paper,Paper,,,2021,,,,,,Low-Latency Immersive 6D Televisualization with Spherical Rendering
Paper:2109.11747,Paper:2109.11747,Paper,Paper,15,62,2021,,,,,,Multi-View Video-Based 3D Hand Pose Estimation
Paper:2109.13540,Paper:2109.13540,Paper,Paper,0,20,2021,,,,,,Comparison of Information-Gain Criteria for Action Selection
Paper:2109.13879,Paper:2109.13879,Paper,Paper,52,52,2021,,,,,,3D Hand Pose and Shape Estimation from RGB Images for Keypoint-Based Hand Gesture Recognition
Paper:2109.15271,Paper:2109.15271,Paper,Paper,133,58,2021,,,,,,TöRF: Time-of-Flight Radiance Fields for Dynamic Scene View Synthesis
Paper:2110.00280,Paper:2110.00280,Paper,Paper,43,42,2021,,,,,,Generalizable Human Pose Triangulation
Paper:2110.00511,Paper:2110.00511,Paper,Paper,,,2021,,,,,,ASH: A Modern Framework for Parallel Spatial Hashing in 3D Perception
Paper:2110.00988,Paper:2110.00988,Paper,Paper,19,40,2021,,,,,,Keypoint Communities
Paper:2110.00990,Paper:2110.00990,Paper,Paper,69,66,2021,,,,,,Hierarchical Kinematic Probability Distributions for 3D Human Shape and Pose Estimation from Images in the Wild
Paper:2110.02330,Paper:2110.02330,Paper,Paper,48,55,2021,,,,,,Shape-aware Multi-Person Pose Estimation from Multi-View Images
Paper:2110.02951,Paper:2110.02951,Paper,Paper,38,81,2021,,,,,,Video Autoencoder: self-supervised disentanglement of static 3D structure and motion
Paper:2110.03101,Paper:2110.03101,Paper,Paper,164,52,2021,,,,,,SPEED+: Next-Generation Dataset for Spacecraft Pose Estimation across Domain Gap
Paper:2110.04411,Paper:2110.04411,Paper,Paper,14,49,2021,,,,,,Unsupervised Pose-Aware Part Decomposition for 3D Articulated Objects
Paper:2110.04931,Paper:2110.04931,Paper,Paper,10,72,2021,,,,,,BEV-Net: Assessing Social Distancing Compliance by Joint People Localization and Geometric Reasoning
Paper:2110.05092,Paper:2110.05092,Paper,Paper,78,72,2021,,,,,,Adaptive Multi-view and Temporal Fusing Transformer for 3D Human Pose Estimation
Paper:2110.05650,Paper:2110.05650,Paper,Paper,19,23,2021,,,,,,GM-Livox: An Integrated Framework for Large-Scale Map Construction with Multiple Non-repetitive Scanning LiDARs
Paper:2110.05819,Paper:2110.05819,Paper,Paper,5,34,2021,,,,,,Event-Based high-speed low-latency fiducial marker tracking
Paper:2110.06199,Paper:2110.06199,Paper,Paper,,,2021,,,,,,ABO: Dataset and Benchmarks for Real-World 3D Object Understanding
Paper:2110.07235,Paper:2110.07235,Paper,Paper,60,82,2021,,,,,,HUMAN4D: A Human-Centric Multimodal Dataset for Motions and Immersive Media
Paper:2110.08472,Paper:2110.08472,Paper,Paper,3,56,2021,,,,,,Joint 3D Human Shape Recovery and Pose Estimation from a Single Image with Bilayer Graph
Paper:2110.08977,Paper:2110.08977,Paper,Paper,4,20,2021,,,,,,Accurate and Robust Object-oriented SLAM with 3D Quadric Landmark Construction in Outdoor Environment
Paper:2110.09554,Paper:2110.09554,Paper,Paper,79,67,2021,,,,,,TransFusion: Cross-view Fusion with Transformer for 3D Human Pose Estimation
Paper:2110.10734,Paper:2110.10734,Paper,Paper,0,67,2021,,,,,,Self-Supervision and Spatial-Sequential Attention Based Loss for Multi-Person Pose Estimation
Paper:2110.11860,Paper:2110.11860,Paper,Paper,,,2021,,,,,,AIR-Nets: An Attention-Based Framework for Locally Conditioned Implicit Representations
Paper:2110.12401,Paper:2110.12401,Paper,Paper,12,46,2021,,,,,,A Dynamic Keypoints Selection Network for 6DoF Pose Estimation
Paper:2110.12715,Paper:2110.12715,Paper,Paper,63,58,2021,,,,,,SRT3D: A Sparse Region-Based 3D Object Tracking Approach for the Real World
Paper:2110.12993,Paper:2110.12993,Paper,Paper,,,2021,,,,,,Neural Relightable Participating Media Rendering
Paper:2110.14213,Paper:2110.14213,Paper,Paper,22,60,2021,,,,,,Neural View Synthesis and Matching for Semi-Supervised Few-Shot Learning of 3D Pose
Paper:2110.15267,Paper:2110.15267,Paper,Paper,16,35,2021,,,,,,UltraPose: Synthesizing Dense Pose with 1 Billion Points by Human-body Decoupling 3D Model
Paper:2111.00190,Paper:2111.00190,Paper,Paper,62,27,2021,,,,,,Leveraging SE(3) Equivariance for Self-Supervised Category-Level Object Pose Estimation
Paper:2111.00312,Paper:2111.00312,Paper,Paper,57,48,2021,,,,,,3DP3: 3D Scene Perception via Probabilistic Programming
Paper:2111.00763,Paper:2111.00763,Paper,Paper,41,52,2021,,,,,,Monocular 3D Reconstruction of Interacting Hands via Collision-Aware Factorized Refinements
Paper:2111.01245,Paper:2111.01245,Paper,Paper,23,50,2021,,,,,,Learning Eye-in-Hand Camera Calibration from a Single Image
Paper:2111.01376,Paper:2111.01376,Paper,Paper,19,37,2021,,,,,,SEED: Series Elastic End Effectors in 6D for Visuotactile Tool Use
Paper:2111.02135,Paper:2111.02135,Paper,Paper,70,68,2021,,,,,,Efficient 3D Deep LiDAR Odometry
Paper:2111.02500,Paper:2111.02500,Paper,Paper,0,21,2021,,,,,,Improving Pose Estimation through Contextual Activity Fusion
Paper:2111.03039,Paper:2111.03039,Paper,Paper,5,66,2021,,,,,,Towards Panoptic 3D Parsing for Single Image in the Wild
Paper:2111.03393,Paper:2111.03393,Paper,Paper,11,40,2021,,,,,,LiODOM: Adaptive Local Mapping for Robust LiDAR-Only Odometry
Paper:2111.04076,Paper:2111.04076,Paper,Paper,138,50,2021,,,,,,Direct Multi-view Multi-person 3D Pose Estimation
Paper:2111.04237,Paper:2111.04237,Paper,Paper,,,2021,,,,,,Template NeRF: Towards Modeling Dense Shape Correspondences from Category-Specific Object Images
Paper:2111.05319,Paper:2111.05319,Paper,Paper,3,43,2021,,,,,,Monocular Human Shape and Pose with Dense Mesh-borne Local Image Features
Paper:2111.05916,Paper:2111.05916,Paper,Paper,18,48,2021,,,,,,Dance In the Wild: Monocular Human Animation with Neural Dynamic Appearance Synthesis
Paper:2111.06276,Paper:2111.06276,Paper,Paper,29,57,2021,,,,,,6D Pose Estimation with Combined Deep Learning and 3D Vision Techniques for a Fast and Accurate Object Grasping
Paper:2111.06500,Paper:2111.06500,Paper,Paper,8,56,2021,,,,,,Dynamic Iterative Refinement for Efficient 3D Hand Pose Estimation
Paper:2111.07039,Paper:2111.07039,Paper,Paper,3,21,2021,,,,,,UET-Headpose: A sensor-based top-view head pose dataset
Paper:2111.07370,Paper:2111.07370,Paper,Paper,7,148,2021,,,,,,Co-segmentation Inspired Attention Module for Video-based Computer Vision Tasks
Paper:2111.07383,Paper:2111.07383,Paper,Paper,26,27,2021,,,,,,Sparse Steerable Convolutions: An Efficient Learning of SE(3)-Equivariant Features for Estimation and Tracking of Object Poses in 3D Space
Paper:2111.07418,Paper:2111.07418,Paper,Paper,91,76,2021,,,,,,TANDEM: Tracking and Dense Mapping in Real-time using Deep Multi-view Stereo
Paper:2111.07723,Paper:2111.07723,Paper,Paper,6,42,2021,,,,,,Enhance Accuracy: Sensitivity and Uncertainty Theory in LiDAR Odometry and Mapping
Paper:2111.08259,Paper:2111.08259,Paper,Paper,1,55,2021,,,,,,Pose Recognition in the Wild: Animal pose estimation using Agglomerative Clustering and Contrastive Learning
Paper:2111.08313,Paper:2111.08313,Paper,Paper,21,56,2021,,,,,,Towards Comprehensive Monocular Depth Estimation: Multiple Heads Are Better Than One
Paper:2111.08557,Paper:2111.08557,Paper,Paper,88,83,2021,,,,,,Rethinking Keypoint Representations: Modeling Keypoints and Poses as Objects for Multi-Person Human Pose Estimation
Paper:2111.08614,Paper:2111.08614,Paper,Paper,9,15,2021,,,,,,IKEA Object State Dataset: A 6DoF object pose estimation dataset and benchmark for multi-state assembly objects
Paper:2111.09996,Paper:2111.09996,Paper,Paper,117,76,2021,,,,,,LOLNeRF: Learn from One Look
Paper:2111.10524,Paper:2111.10524,Paper,Paper,34,62,2021,,,,,,ACR-Pose: Adversarial Canonical Representation Reconstruction Network for Category Level 6D Object Pose Estimation
Paper:2111.10563,Paper:2111.10563,Paper,Paper,3,113,2021,,,,,,A Deeper Look into DeepCap
Paper:2111.11089,Paper:2111.11089,Paper,Paper,,,2021,,,,,,Monocular Road Planar Parallax Estimation
Paper:2111.11215,Paper:2111.11215,Paper,Paper,1341,74,2021,,,,,,Direct Voxel Grid Optimization: Super-fast Convergence for Radiance Fields Reconstruction
Paper:2111.11426,Paper:2111.11426,Paper,Paper,790,444,2021,,,,,,Neural Fields in Visual Computing and Beyond
Paper:2111.11604,Paper:2111.11604,Paper,Paper,5,36,2021,,,,,,Simultaneous face detection and 360 degree headpose estimation
Paper:2111.11927,Paper:2111.11927,Paper,Paper,21,44,2021,,,,,,Hierarchical Graph Networks for 3D Human Pose Estimation
Paper:2111.11969,Paper:2111.11969,Paper,Paper,14,56,2021,,,,,,Lifting 2D Human Pose to 3D with Domain Adapted 3D Body Concept
Paper:2111.12580,Paper:2111.12580,Paper,Paper,43,42,2021,,,,,,UDA-COPE: Unsupervised Domain Adaptation for Category-level Object Pose Estimation
Paper:2111.12643,Paper:2111.12643,Paper,Paper,3,27,2021,,,,,,SM3D: Simultaneous Monocular Mapping and 3D Detection
Paper:2111.12707,Paper:2111.12707,Paper,Paper,392,49,2021,,,,,,MHFormer: Multi-Hypothesis Transformer for 3D Human Pose Estimation
Paper:2111.12873,Paper:2111.12873,Paper,Paper,2,57,2021,,,,,,Quantised Transforming Auto-Encoders: Achieving Equivariance to Arbitrary Transformations in Deep Networks
Paper:2111.13112,Paper:2111.13112,Paper,Paper,,,2021,,,,,,VaxNeRF: Revisiting the Classic for Voxel-Accelerated Neural Radiance Field
Paper:2111.13674,Paper:2111.13674,Paper,Paper,85,73,2021,,,,,,Neural Fields as Learnable Kernels for 3D Reconstruction
Paper:2111.13679,Paper:2111.13679,Paper,Paper,486,60,2021,,,,,,NeRF in the Dark: High Dynamic Range View Synthesis from Noisy Raw Images
Paper:2111.14021,Paper:2111.14021,Paper,Paper,5,48,2021,,,,,,AI-supported Framework of Semi-Automatic Monoplotting for Monocular Oblique Visual Data Analysis
Paper:2111.14292,Paper:2111.14292,Paper,Paper,271,58,2021,,,,,,Deblur-NeRF: Neural Radiance Fields from Blurry Images
Paper:2111.14341,Paper:2111.14341,Paper,Paper,66,62,2021,,,,,,OOD-CV: A Benchmark for Robustness to Out-of-Distribution Shifts of Individual Nuisances in Natural Images
Paper:2111.14411,Paper:2111.14411,Paper,Paper,3,64,2021,,,,,,PGGANet: Pose Guided Graph Attention Network for Person Re-identification
Paper:2111.14451,Paper:2111.14451,Paper,Paper,165,72,2021,,,,,,HDR-NeRF: High Dynamic Range Neural Radiance Fields
Paper:2111.14741,Paper:2111.14741,Paper,Paper,2,45,2021,,,,,,Domain Adaptation of Networks for Camera Pose Estimation: Learning Camera Pose Estimation Without Pose Labels
Paper:2111.15234,Paper:2111.15234,Paper,Paper,,,2021,,,,,,NeRFReN: Neural Radiance Fields with Reflections
Paper:2111.15246,Paper:2111.15246,Paper,Paper,,,2021,,,,,,Hallucinated Neural Radiance Fields in the Wild
Paper:2111.15404,Paper:2111.15404,Paper,Paper,5,50,2021,,,,,,Probabilistic Estimation of 3D Human Shape and Pose with a Semantic Local Parametric Model
Paper:2111.15510,Paper:2111.15510,Paper,Paper,57,35,2021,,,,,,ESL: Event-based Structured Light
Paper:2112.00236,Paper:2112.00236,Paper,Paper,,,2021,,,,,,VoRTX: Volumetric 3D Reconstruction With Transformers for Voxelwise View Selection and Fusion
Paper:2112.00343,Paper:2112.00343,Paper,Paper,0,41,2021,,,,,,Camera Motion Agnostic 3D Human Pose Estimation
Paper:2112.00627,Paper:2112.00627,Paper,Paper,17,47,2021,,,,,,"DeepSportLab: a Unified Framework for Ball Detection, Player Instance Segmentation and Pose Estimation in Team Sports Scenes"
Paper:2112.00726,Paper:2112.00726,Paper,Paper,,,2021,,,,,,MonoScene: Monocular 3D Semantic Scene Completion
Paper:2112.01517,Paper:2112.01517,Paper,Paper,181,82,2021,,,,,,Efficient Neural Radiance Fields for Interactive Free-viewpoint Video
Paper:2112.01523,Paper:2112.01523,Paper,Paper,,,2021,,,,,,Learning Neural Light Fields with Ray-Space Embedding Networks
Paper:2112.01530,Paper:2112.01530,Paper,Paper,78,62,2021,,,,,,StyleMesh: Style Transfer for Indoor 3D Scene Reconstructions
Paper:2112.02308,Paper:2112.02308,Paper,Paper,115,69,2021,,,,,,MoFaNeRF: Morphable Facial Neural Radiance Field
Paper:2112.02906,Paper:2112.02906,Paper,Paper,214,52,2021,,,,,,ALIKE: Accurate and Lightweight Keypoint Detection and Descriptor Extraction
Paper:2112.03045,Paper:2112.03045,Paper,Paper,29,67,2021,,,,,,3D Hierarchical Refinement and Augmentation for Unsupervised Learning of Depth and Pose from Monocular Video
Paper:2112.03243,Paper:2112.03243,Paper,Paper,35,70,2021,,,,,,Input-level Inductive Biases for 3D Reconstruction
Paper:2112.03288,Paper:2112.03288,Paper,Paper,,,2021,,,,,,Dense Depth Priors for Neural Radiance Fields from Sparse Input Views
Paper:2112.03517,Paper:2112.03517,Paper,Paper,,,2021,,,,,,CG-NeRF: Conditional Generative Neural Radiance Fields
Paper:2112.03810,Paper:2112.03810,Paper,Paper,31,65,2021,,,,,,Polarimetric Pose Prediction
Paper:2112.04203,Paper:2112.04203,Paper,Paper,48,31,2021,,,,,,Adversarial Parametric Pose Prior
Paper:2112.04846,Paper:2112.04846,Paper,Paper,14,61,2021,,,,,,ScaleNet: A Shallow Architecture for Scale Estimation
Paper:2112.04981,Paper:2112.04981,Paper,Paper,19,19,2021,,,,,,PE-former: Pose Estimation Transformer
Paper:2112.05131,Paper:2112.05131,Paper,Paper,2203,63,2021,,,,,,Plenoxels: Radiance Fields without Neural Networks
Paper:2112.05140,Paper:2112.05140,Paper,Paper,152,48,2021,,,,,,NeRF for Outdoor Scene Relighting
Paper:2112.05498,Paper:2112.05498,Paper,Paper,,,2021,,,,,,Sparse Depth Completion with Semantic Mesh Deformation Optimization
Paper:2112.05504,Paper:2112.05504,Paper,Paper,316,43,2021,,,,,,BungeeNeRF: Progressive Neural Radiance Field for Extreme Multi-scale Scene Rendering
Paper:2112.05598,Paper:2112.05598,Paper,Paper,,,2021,,,,,,"PERF: Performant, Explicit Radiance Fields"
Paper:2112.05637,Paper:2112.05637,Paper,Paper,,,2021,,,,,,HeadNeRF: A Real-time NeRF-based Parametric Head Model
Paper:2112.06180,Paper:2112.06180,Paper,Paper,15,41,2021,,,,,,360-DFPE: Leveraging Monocular 360-Layouts for Direct Floor Plan Estimation
Paper:2112.06455,Paper:2112.06455,Paper,Paper,1,80,2021,,,,,,Self-Paced Deep Regression Forests with Consideration of Ranking Fairness
Paper:2112.07334,Paper:2112.07334,Paper,Paper,20,29,2021,,,,,,OMAD: Object Model with Articulated Deformations for Pose Estimation and Retrieval
Paper:2112.08775,Paper:2112.08775,Paper,Paper,12,46,2021,,,,,,DProST: Dynamic Projective Spatial Transformer Network for 6D Pose Estimation
Paper:2112.08867,Paper:2112.08867,Paper,Paper,,,2021,,,,,,GRAM: Generative Radiance Manifolds for 3D-Aware Image Generation
Paper:2112.09061,Paper:2112.09061,Paper,Paper,6,47,2021,,,,,,Solving Inverse Problems with NerfGANs
Paper:2112.09081,Paper:2112.09081,Paper,Paper,35,72,2021,,,,,,CrossLoc: Scalable Aerial Localization Assisted by Multimodal Synthetic Data
Paper:2112.09290,Paper:2112.09290,Paper,Paper,25,50,2021,,,,,,PeopleSansPeople: A Synthetic Data Generator for Human-Centric Computer Vision
Paper:2112.09648,Paper:2112.09648,Paper,Paper,180,46,2021,,,,,,Improving neural implicit surfaces geometry with patch warping
Paper:2112.09854,Paper:2112.09854,Paper,Paper,3,45,2021,,,,,,Space Non-cooperative Object Active Tracking with Deep Reinforcement Learning
Paper:2112.10305,Paper:2112.10305,Paper,Paper,5,31,2021,,,,,,Model-based gait recognition using graph network on very large population database
Paper:2112.10485,Paper:2112.10485,Paper,Paper,1,52,2021,,,,,,Scale-Net: Learning to Reduce Scale Differences for Large-Scale Invariant Image Matching
Paper:2112.10716,Paper:2112.10716,Paper,Paper,10,46,2021,,,,,,BAPose: Bottom-Up Pose Estimation with Disentangled Waterfall Representations
Paper:2112.11153,Paper:2112.11153,Paper,Paper,2,55,2021,,,,,,PONet: Robust 3D Human Pose Estimation via Learning Orientations Only
Paper:2112.11593,Paper:2112.11593,Paper,Paper,57,52,2021,,,,,,AdaptPose: Cross-Dataset Adaptation for 3D Human Pose Estimation by Learnable Motion Generation
Paper:2112.11834,Paper:2112.11834,Paper,Paper,7,84,2021,,,,,,Bottom-up approaches for multi-person pose estimation and it's applications: A brief review
Paper:2112.12130,Paper:2112.12130,Paper,Paper,,,2021,,,,,,NICE-SLAM: Neural Implicit Scalable Encoding for SLAM
Paper:2112.12193,Paper:2112.12193,Paper,Paper,5,10,2021,,,,,,Improved 2D Keypoint Detection in Out-of-Balance and Fall Situations -- combining input rotations and a kinematic model
Paper:2112.12484,Paper:2112.12484,Paper,Paper,9,41,2021,,,,,,Pose Adaptive Dual Mixup for Few-Shot Single-View 3D Reconstruction
Paper:2112.12761,Paper:2112.12761,Paper,Paper,242,73,2021,,,,,,BANMo: Building Animatable 3D Neural Models from Many Casual Videos
Paper:2112.13635,Paper:2112.13635,Paper,Paper,26,35,2021,,,,,,AdaptivePose: Human Parts as Adaptive Points
Paper:2112.13715,Paper:2112.13715,Paper,Paper,121,78,2021,,,,,,SmoothNet: A Plug-and-Play Network for Refining Human Poses in Videos
Paper:2112.14298,Paper:2112.14298,Paper,Paper,2,50,2021,,,,,,Multimodal perception for dexterous manipulation
Paper:2209.10174,Paper:2209.10174,Paper,Paper,,,2022,,,,,,Learning Reconstructability for Drone Aerial Path Planning
Paper:2209.11336,Paper:2209.11336,Paper,Paper,,,2022,,,,,,UNav: An Infrastructure-Independent Vision-Based Navigation System for People with Blindness and Low vision
Paper:2209.11677,Paper:2209.11677,Paper,Paper,,,2022,,,,,,PNeRF: Probabilistic Neural Scene Representations for Uncertain 3D Visual Mapping
Paper:2209.15383,Paper:2209.15383,Paper,Paper,,,2022,,,,,,Semi-Supervised Single-View 3D Reconstruction via Prototype Shape Priors
Paper:2210.01721,Paper:2210.01721,Paper,Paper,,,2022,,,,,,MBW: Multi-view Bootstrapping in the Wild
Paper:2210.04572,Paper:2210.04572,Paper,Paper,,,2022,,,,,,Floorplan-Aware Camera Poses Refinement
Paper:2210.05318,Paper:2210.05318,Paper,Paper,3,61,2022,,,,,,CASAPose: Class-Adaptive and Semantic-Aware Multi-Object Pose Estimation
Paper:2210.05714,Paper:2210.05714,Paper,Paper,,,2022,,,,,,Visual Language Maps for Robot Navigation
Paper:2210.07199,Paper:2210.07199,Paper,Paper,31,61,2022,,,,,,Self-Supervised Geometric Correspondence for Category-Level 6D Object Pose Estimation in the Wild
Paper:2210.07650,Paper:2210.07650,Paper,Paper,42,64,2022,,,,,,DART: Articulated Hand Model with Diverse Accessories and Rich Textures
Paper:2210.08562,Paper:2210.08562,Paper,Paper,3,28,2022,,,,,,A New Spatio-Temporal Loss Function for 3D Motion Reconstruction and Extended Temporal Metrics for Motion Evaluation
Paper:2210.08860,Paper:2210.08860,Paper,Paper,5,28,2022,,,,,,Automatic Analysis of Human Body Representations in Western Art
Paper:2210.09757,Paper:2210.09757,Paper,Paper,2,37,2022,,,,,,A Real-Time Fusion Framework for Long-term Visual Localization
Paper:2210.10428,Paper:2210.10428,Paper,Paper,0,15,2022,,,,,,MC-hands-1M: A glove-wearing hand dataset for pose estimation
Paper:2210.10491,Paper:2210.10491,Paper,Paper,108,126,2022,,,,,,Visual SLAM: What are the Current Trends and What to Expect?
Paper:2210.11170,Paper:2210.11170,Paper,Paper,,,2022,,,,,,Coordinates Are NOT Lonely -- Codebook Prior Helps Implicit Neural 3D Representations
Paper:2210.11384,Paper:2210.11384,Paper,Paper,1,14,2022,,,,,,Transformer-based Global 3D Hand Pose Estimation in Two Hands Manipulating Objects Scenarios
Paper:2210.11826,Paper:2210.11826,Paper,Paper,14,16,2022,,,,,,3D Human Pose Estimation in Multi-View Operating Room Videos Using Differentiable Camera Projections
Paper:2210.12035,Paper:2210.12035,Paper,Paper,6,24,2022,,,,,,BlanketGen - A synthetic blanket occlusion augmentation pipeline for MoCap datasets
Paper:2210.12418,Paper:2210.12418,Paper,Paper,13,36,2022,,,,,,MILD: Multimodal Interactive Latent Dynamics for Learning Human-Robot Interaction
Paper:2210.13540,Paper:2210.13540,Paper,Paper,11,62,2022,,,,,,Video based Object 6D Pose Estimation using Transformers
Paper:2210.13641,Paper:2210.13641,Paper,Paper,379,43,2022,,,,,,NeRF-SLAM: Real-Time Dense Monocular SLAM with Neural Radiance Fields
Paper:2210.13702,Paper:2210.13702,Paper,Paper,228,48,2022,,,,,,DeXtreme: Transfer of Agile In-hand Manipulation from Simulation to Reality
Paper:2210.13797,Paper:2210.13797,Paper,Paper,7,26,2022,,,,,,MAROAM: Map-based Radar SLAM through Two-step Feature Selection
Paper:2210.13853,Paper:2210.13853,Paper,Paper,24,44,2022,,,,,,THOR-Net: End-to-end Graformer-based Realistic Two Hands and Object Reconstruction with Self-supervision
Paper:2210.14165,Paper:2210.14165,Paper,Paper,2,12,2022,,,,,,MEEV: Body Mesh Estimation On Egocentric Video
Paper:2210.15121,Paper:2210.15121,Paper,Paper,2,44,2022,,,,,,Bootstrapping Human Optical Flow and Pose
Paper:2210.15145,Paper:2210.15145,Paper,Paper,38,32,2022,,,,,,InGVIO: A Consistent Invariant Filter for Fast and High-Accuracy GNSS-Visual-Inertial Odometry
Paper:2210.15664,Paper:2210.15664,Paper,Paper,,,2022,,,,,,State of the Art in Dense Monocular Non-Rigid 3D Reconstruction
Paper:2210.17415,Paper:2210.17415,Paper,Paper,,,2022,,,,,,ProbNeRF: Uncertainty-Aware Inference of 3D Shapes from 2D Images
Paper:2211.00960,Paper:2211.00960,Paper,Paper,10,36,2022,,,,,,Ambiguity-Aware Multi-Object Pose Optimization for Visually-Assisted Robot Manipulation
Paper:2211.02337,Paper:2211.02337,Paper,Paper,4,81,2022,,,,,,UV R-CNN: Stable and Efficient Dense Human Pose Estimation
Paper:2211.03151,Paper:2211.03151,Paper,Paper,2,12,2022,,,,,,LG-Hand: Advancing 3D Hand Pose Estimation with Locally and Globally Kinematic Knowledge
Paper:2211.03174,Paper:2211.03174,Paper,Paper,15,32,2022,,,,,,Wheel-SLAM: Simultaneous Localization and Terrain Mapping Using One Wheel-mounted IMU
Paper:2211.03295,Paper:2211.03295,Paper,Paper,156,158,2022,,,,,,MogaNet: Multi-order Gated Aggregation Network
Paper:2211.03375,Paper:2211.03375,Paper,Paper,710,90,2022,,,,,,AlphaPose: Whole-Body Regional Multi-Person Pose Estimation and Tracking in Real-Time
Paper:2211.03587,Paper:2211.03587,Paper,Paper,5,44,2022,,,,,,Generalized Product-of-Experts for Learning Multimodal Representations in Noisy Environments
